star_id,spectral_type,stellar_radius_sr,stellar_mass_sm,stellar_teff_k,stellar_log_g,stellar_luminosity,stellar_metallicity,stellar_rot_period_d,stellar_noise_ppm,label,planet_radius_re,rp_rs_ratio,orbital_period_d,semi_major_au,eccentricity,inclination_deg,impact_parameter,transit_depth_ppm,transit_duration_hr,n_transits_observed,orbital_velocity_kms,transit_snr,planet_eq_temp_k,flux_variability_index,log_period,log_snr
STR-010078,F,1.2345142260514044,1.1978936264024003,7151.123769189819,4.346268372299726,3.587225043795486,0.103,,236.63,0,,,,,,,2.844016073892803,57.55372081546767,0.09546597210247339,0.0,,0.18098984944111074,,0.2432,0.0,0.1664
STR-004222,M,0.3777706202610004,0.35237451332127073,3006.801142947505,4.916304856285227,0.009316572642688741,0.068,31.71,149.74,0,,,,,,,1.9856417737512013,2.1529523168092197,0.1495059223612553,0.0,,0.18938581198586862,,0.0144,0.0,0.1734
STR-000006,F,1.5270274729738935,1.2921479029255494,6546.522615756971,4.132653321925847,3.318137343586623,0.328,45.04,229.55,0,,,,,,,2.380031977754082,30.982733132450218,0.8777891051581391,0.0,,0.8560585652627352,,0.135,0.0,0.6185
STR-010113,G,1.1413253036129385,1.0290190503300278,5473.961363122455,4.368057369235937,0.9981885642244652,0.169,26.32,194.71,0,,,,,,,2.420174026049779,41.26544304512993,0.9186565709299934,0.0,,1.4425278272530118,,0.2119,0.0,0.893
STR-009461,A,1.62685920130999,2.3842758903686754,9451.972965378682,4.336150750372616,19.80349046647749,0.013,31.01,298.66,0,,,,,,,2.4071924626217944,5.549429554729752,0.3294065391742541,0.0,,0.1590694733740387,,0.0186,0.0,0.1476
STR-002860,K,0.7332815232153477,0.8722384913327226,4628.536069432284,4.663357732478452,0.2147343505849448,,32.71,172.82,1,1.468,0.01877,18.4223,0.11684110698633131,0.1221,89.722,0.1873,340.15578684749954,3.6576394649538373,72.0,75.935,17.447984720996796,511.5,1.9683,2.9664,2.915
STR-009334,G,1.0607627826347619,0.8903875692289986,5837.236425125032,4.256314779854854,1.1566045851775453,0.087,18.38,218.34,0,,,41.88624886017449,,,,0.918902341537407,2210.188173709585,5.640641551189158,0.0,,11.958385943629713,,10.1227,3.7586,2.5617
STR-005821,G,1.1055905016369985,0.9118833264581669,6227.020525192573,4.405749558138264,1.546047413401622,0.012,15.33,242.63,0,,,,,,,2.229158008141818,12.632867119071086,0.020897096886216517,0.0,,0.9910692586305554,,0.0521,0.0,0.6887
STR-009388,G,0.9781818859565435,0.9845585202468579,5743.957276015113,4.472495075038157,0.9404476627149132,-0.013,19.95,228.36,0,,,,,,,2.9979467603425323,6.9552378375530015,0.5455692522176591,0.0,,0.5787126423416069,,0.0305,0.0,0.4566
STR-011643,K,0.887380913685739,0.7827367934790549,4482.983994994943,4.516169555668575,0.2775306924175366,-0.245,19.99,212.88,0,,,,,,,1.2802843804242743,13.835869538734151,0.45477269771048,0.0,,0.2814076024245659,,0.065,0.0,0.248
STR-004702,K,0.8744972786341177,0.8787095847627523,4696.653164606145,4.487804613181378,0.33648122536900477,0.032,27.86,181.19,0,,,,,,,2.242014975941752,11.907687501957886,0.343187962254391,0.0,,0.3582287626977549,,0.0657,0.0,0.3062
STR-004749,K,0.8076083476446034,0.7794633968559326,4537.693649407228,4.4555933212960275,0.24463400194456497,-0.275,17.14,197.39,0,,,,,,,2.985980343196423,8.70977222134277,,0.0,,0.19892678332433145,,0.0441,0.0,0.1814
STR-002419,G,0.9539005623488407,1.1135043019779394,6041.4499633981495,4.412890016147255,1.2621571535333642,-0.053,19.03,244.06,0,,,,,,,1.5848449370426656,12.813597694326319,0.5625524641069887,0.0,,0.6944441831914523,,0.0525,0.0,0.5274
STR-007567,F,1.2923769131765033,1.0596814944214135,6427.379758036559,4.141737195058568,2.4337625155331777,0.061,17.93,292.27,0,,,,,,,2.9393266258716446,24.987750013691176,0.27329591031147493,0.0,,0.030227705619364647,,0.0855,0.0,0.0298
STR-009325,M,0.47394470574676684,0.38737507458927195,2758.393911267223,4.790759521225988,0.010877165461850328,0.127,16.04,181.07,0,,,,,,,2.2983358795777504,31.89935879360305,0.03841900930694699,0.0,,2.76737877842407,,0.1762,0.0,1.3264
STR-007356,M,0.49457593195242683,0.29947538583715283,3114.666698103088,4.533906888645748,0.02047365472687652,0.415,18.57,202.92,0,,,,,,,2.5674799353332523,22.49361085499105,0.07573826663463964,0.0,,0.7771076738398198,,0.1108,0.0,0.575
STR-000609,K,0.8202069506279807,0.7535859691462014,4735.96565279431,4.523698762273912,0.2773511178921102,-0.253,24.45,205.3,1,1.936,0.02152,8.0566,0.06689713595784656,0.0392,89.902,0.032,413.2982099477272,3.3450753426191118,69.0,96.521,19.986909460952067,669.5,2.0131,2.2035,3.0439
STR-008479,M,0.4080930112266298,0.28462716054892195,3140.4979506782224,4.8121970618479235,0.013675520100940221,-0.177,31.6,145.82,0,,,,,,,1.2661760768014865,66.40218329826219,1.1124910248156459,0.0,,0.05714039295219898,,0.4554,0.0,0.0556
STR-003780,G,1.0817510564141175,1.0506890784688214,5618.7687309886505,4.413271085500259,0.9934674791942542,0.267,28.59,205.1,0,,,,,,,1.6358648838134628,24.335423443579778,0.35828644914367813,0.0,,1.031937165518939,,0.1187,0.0,0.709
STR-009033,K,0.8722521983482165,0.7556976993675725,4655.680080899325,4.424015243643698,0.3229419939599431,-0.114,27.18,186.15,0,,,,,,,2.7788272324049204,11.741999436929278,0.3218328964674963,0.0,,0.3445456868649846,,0.0631,0.0,0.2961
STR-002580,F,1.2961734383160168,1.27348412682227,6851.077920919103,4.4855969555346356,3.2140366205178563,0.194,24.4,250.27,0,,,26.251682471273206,,,,0.7367816511119998,11341.748876320788,4.30225779892559,0.0,,6.642648412243806,,45.3181,3.3051,2.0337
STR-004107,F,1.3413843246192796,1.1871134409172854,6797.460331920176,4.34137464596745,3.1418971538822076,-0.284,12.94,287.73,0,,,11.285024742903559,,,,1.3571759910242256,3876.5769537306624,13.827198813229407,0.0,,14.69143220145355,,13.473,2.5084,2.7531
STR-007715,M,0.3051709438518708,0.3605776742024665,3236.5684620691163,5.088487737028262,0.009163517504271232,-0.29,16.77,185.55,0,,,,,,,1.4095262430166962,30.545536222083058,0.9950601365901997,0.0,,0.8539798489649919,,0.1646,0.0,0.6173
STR-002701,M,0.315494288655515,0.3267958887829003,3279.509078422641,4.953970515615966,0.009603481763802465,0.438,23.6,183.12,0,,,,,,,2.426569758197406,16.428717531870344,0.2624343058667557,0.0,,1.2646681382801392,,0.0897,0.0,0.8174
STR-002749,K,0.9661142917422303,0.7089521128299802,4408.551341366119,4.237642669395734,0.31084614395156196,0.277,22.93,211.41,0,,,,,,,1.9507724134632398,59.31569912982909,0.3578604693992851,0.0,,0.5320094625861829,,0.2806,0.0,0.4266
STR-002800,K,0.9730899902284724,0.7290729026327653,4418.0751599430005,4.24650453828808,0.365229958601724,0.136,11.86,227.43,0,,,,,,,2.5069935167661828,10.485476762631356,0.0721192413969735,0.0,,0.7405547356546871,,0.0461,0.0,0.5542
STR-010357,G,1.0527131741112616,0.9803236871525784,5604.961905767856,4.607341321344546,0.9445256863054295,-0.161,27.05,197.85,0,,,,,,,2.457077045935544,41.01728087085567,0.6840618209523888,0.0,,0.48431592317509004,,0.2073,0.0,0.395
STR-011125,K,0.8938056120760232,0.7166683671815528,4124.092233329416,4.224371327342347,0.19997516059453652,-0.214,25.6,237.06,0,,,,,,,2.3961617443457226,4.073493448455373,0.762731700107863,0.0,,0.16382463036453754,,0.0172,0.0,0.1517
STR-001040,G,0.8918456576401858,1.0982420047635484,6010.780578161022,4.566399976676028,1.0337309792186622,,22.06,253.8,0,,,,,,,2.1527418270230365,10.803911604860046,0.822722546566507,0.0,,2.0037928451924003,,0.0426,0.0,1.0999
STR-007746,F,1.4705706144458768,1.1348887521490827,6594.583093181502,4.140479731128376,3.5896965097506146,0.167,21.11,275.76,0,,,,,,,2.83893929577186,12.346022766801752,1.2247432869882953,0.0,,0.08224593200113511,,0.0448,0.0,0.079
STR-004237,K,0.8337534932468627,0.7514802484819644,4533.436962717131,4.422121114336101,0.28513341621873833,-0.522,29.64,183.51,0,,,,,,,1.2427803363325096,20.81847871768824,0.017205049766951842,0.0,,2.1060443909867597,,0.1134,0.0,1.1334
STR-003223,A,1.9799847002828879,2.2321383612332686,9374.773061664106,4.074790165372393,31.133604313961797,-0.078,5.08,431.83,0,,,,,,,2.6463982561257815,64.1994095989675,0.3230775654518852,0.0,,1.2428515980537338,,0.1487,0.0,0.8077
STR-009240,G,1.0831623288958157,1.1287106990640423,5560.324450812462,4.515705111358465,0.9934374905172322,-0.28,29.87,204.04,1,3.507,0.02981,50.4618,0.28868706444825937,0.1823,89.555,0.4254,833.8631293441101,6.298972081294943,16.0,59.22,16.315939674519008,480.8,4.0868,3.9408,2.8516
STR-007041,G,0.9435241843409593,0.9824095640229288,5350.304975470368,4.545654688521499,0.7016573018952005,-0.102,30.32,197.36,0,,,24.21313463496992,,,,1.4959579403115497,11046.429415555942,7.279565663160925,0.0,,10.883835083998285,,55.971,3.2274,2.4752
STR-007924,M,0.44226059945548074,0.2982338898282045,3409.602017528663,4.7390697326084705,0.02506173888551086,-0.273,16.06,187.84,0,,,,,,,1.8146507673971275,48.18601316390274,0.10006205647380374,0.0,,2.656044881565997,,0.2565,0.0,1.2964
STR-005611,K,0.7328411308800128,0.6834757894604516,4274.333826067693,4.6502930453541484,0.15699020961484736,-0.003,32.0,170.41,1,4.621,0.05635,8.983,0.07680187085070465,0.0193,88.464,0.5846,3265.95389830644,2.7117014144438047,101.0,92.311,185.27654676159918,570.6,19.1653,2.3009,5.2272
STR-010718,A,2.1652200821525254,3.3608408137209596,8520.142843035946,4.3704947348818495,21.652378275411486,0.135,32.98,251.38,1,5.351,0.02358,62.8323,0.4175282443313304,0.1131,87.62,1.915,544.1771674109276,0.0,6.0,77.228,4.382860848768657,849.9,2.1648,4.1563,1.6832
STR-010200,G,1.0473120038445922,1.0563506161319967,5703.491755691542,4.300931957204469,1.032270633051441,0.118,28.65,229.12,0,,,,,,,2.9454572371883607,2.9987072136070747,0.08286811070201178,0.0,,0.48975326980934675,,0.0131,0.0,0.3986
STR-001082,G,0.8547213778011485,1.122504424020292,5574.16219547965,4.730800573137182,0.6265155042230213,0.059,28.55,254.2,0,,,,,,,2.3929269481536375,13.356006715136592,0.6066901118720971,0.0,,0.19662914478165025,,0.0525,0.0,0.1795
STR-011903,G,1.0158512020715849,0.9998418371840134,5698.830016450685,4.29602452107685,1.069007384706214,-0.079,32.96,215.94,0,,,,,,,1.2321313130946003,15.00945545402884,0.3007689405162707,0.0,,1.869162275900997,,0.0695,0.0,1.054
STR-008320,F,1.0284439407346258,1.3140152753010503,6747.039378847101,4.505730536224947,2.0741942169851573,-0.036,26.07,234.92,0,,,,,,,2.8318903288220563,40.37543108185982,0.43220737144805743,0.0,,0.99433224236566,,0.1719,0.0,0.6903
STR-000686,G,1.0899497189458287,1.1458145544913236,5709.157724195663,4.314440816885714,1.1918293956942814,0.261,18.31,215.48,0,,,,,,,2.5824589010937844,3.1039946820682394,0.5566726043415366,0.0,,0.1535528196822556,,0.0144,0.0,0.1428
STR-005804,G,1.0483171563263713,1.1326192149000598,5560.207879572976,4.436922164789137,1.011085100578377,0.046,1.39,817.13,0,,,,,,,1.6878718913301192,28.587212971087553,0.03905611244369037,0.0,,0.8398253076203827,,0.035,0.0,0.6097
STR-004266,K,0.7904326742265297,0.7861779540266269,4427.862533763848,4.569619130882543,0.22034459349735316,-0.101,17.86,197.2,1,1.15,0.01315,30.3421,0.18502921705603284,0.1572,86.4,3.0034,177.41515664492357,0.0,12.0,63.871,3.058268452534948,382.0,0.8997,3.445,1.4008
STR-011109,K,0.7260579358249077,0.6163712206124606,4580.945935463702,4.499208889050724,0.20653083561686555,-0.24,12.34,231.16,0,,,22.52669527728294,,,,0.6490732733819543,1372.053329420664,14.080632104131219,0.0,,13.454917128789383,,5.9355,3.1581,2.671
STR-006330,A,1.8760047184416178,2.861695015739847,8810.065851840842,4.215709619411575,21.440302598865454,-0.327,11.25,369.43,1,2.318,0.0113,13.0626,0.16124959550964907,0.1284,86.1,1.1997,113.13507545064463,0.0,25.0,128.391,1.55526378268112,1294.3,0.3062,2.6435,0.9382
STR-002011,F,1.0822997378104138,1.256082523347559,7267.065846954142,4.439384958372963,2.6308714268317415,0.059,30.21,279.12,0,,,,,,,2.9079482368273553,8.883729909506439,0.7778408472174259,0.0,,0.24017441320727848,,0.0318,0.0,0.2153
STR-003253,F,1.4095245314445572,1.1982605121509111,6655.286402528339,4.147426385160596,3.716690305705137,0.467,28.62,224.35,0,,,,,,,1.6984056308537134,47.43846224254468,0.12298601891029723,0.0,,0.14409953110342438,,0.2114,0.0,0.1346
STR-010877,G,0.8779509519786501,1.0235217367327274,5760.0083290007615,4.485802667980845,0.7506737683377742,-0.282,27.68,225.18,1,2.143,0.02226,26.9425,0.18795926798399032,0.0935,85.898,3.0919,420.6874912637851,0.0,20.0,71.59,8.981122254391225,546.5,1.8682,3.3301,2.3007
STR-005689,K,0.7113538597512845,0.6854067841786547,4327.342157061203,4.664651957904219,0.14531509661454975,0.37,25.14,178.62,1,4.282,0.0561,20.697,0.12320637845562096,0.0749,87.527,1.7488,2939.5340775578456,0.0,62.0,69.314,147.1982153055931,450.5,16.4569,3.0772,4.9986
STR-009162,K,0.7347291097648965,0.7654788234866341,4179.268213696174,4.573113636628199,0.1698781501872893,0.019,24.7,194.23,1,3.377,0.04064,14.716,0.10556512001066388,0.2386,87.974,1.0822,1730.5041486466373,0.0,60.0,80.142,67.08507734834116,506.4,8.9096,2.7547,4.2208
STR-001130,K,0.6998383446096861,0.646111076583456,4750.775047742983,4.550244494037765,0.25170958340130195,-0.008,24.38,206.08,0,,,,,,,2.729309040231131,37.00006092641742,0.7231117108591721,0.0,,1.1086730118914399,,0.1795,0.0,0.7461
STR-000758,M,0.3773677819415358,0.24203103993143352,3403.406126217033,4.592772965815245,0.014611266497042398,0.077,33.38,175.21,1,1.772,0.04327,22.5891,0.09714604731278892,0.0544,87.96,2.0064,1725.2147688350108,0.0,47.0,47.385,74.41369235623404,285.8,9.8466,3.1608,4.323
STR-011622,F,1.4678557786653843,1.37991155533311,6946.807367848699,3.997886960799216,4.829692434387083,-0.003,31.37,238.21,0,,,,,,,2.623585811333166,45.129443341346615,0.5145063399293842,0.0,,2.179790116001887,,0.1895,0.0,1.1568
STR-004175,M,0.4963087929981067,0.30682980743954125,3323.2405605346526,4.651016225764894,0.02694866340026087,-0.364,18.97,187.49,0,,,,,,,1.59943233061272,27.675691013734905,0.2222964610932687,0.0,,0.006660923782062258,,0.1476,0.0,0.0066
STR-011476,K,0.9251072891561523,0.8058560468209696,4141.033526378976,4.37664472936232,0.21020306709446665,0.229,22.28,212.94,0,,,,,,,2.5528418936139747,8.407707171802043,0.07517022691508653,0.0,,2.680717555776168,,0.0395,0.0,1.3031
STR-008747,F,1.054994858217779,1.20080554154687,6847.547308916179,4.4607272979147945,2.225216917649657,-0.113,30.66,258.61,1,17.763,0.15069,30.511,0.20008265584754703,0.0783,89.815,0.1291,21362.906854833687,6.263493149390496,31.0,71.505,450.861836815135,650.8,82.6067,3.4503,6.1134
STR-001602,G,1.0331725093268072,0.9654099395630082,5574.837872651498,4.373164948278463,0.9917405652607553,-0.47,11.17,247.51,0,,,,,,,1.3620484253372123,56.980193811798586,0.3796242151189468,0.0,,1.1067839606445282,,0.2302,0.0,0.7452
STR-001456,K,0.774775858770951,0.7596512267901709,5000.630284986643,4.48311396199006,0.2702997164815702,0.056,14.77,217.32,0,,,45.04428514683322,,,,1.0641433989257545,14662.438731512832,10.310591865035132,0.0,,13.162062408905218,,67.4693,3.8296,2.6506
STR-002002,M,0.6028237465645969,0.29733444439485857,3076.8286344346648,4.394466309729148,0.029133090475220672,-0.375,14.98,240.3,0,,,,,,,2.004009014268533,31.473588959667616,0.5515332402238337,0.0,,1.4571252869134528,,0.131,0.0,0.899
STR-007670,K,0.8138855506534993,0.7581446430935801,4552.478689947927,4.503390693523441,0.23679998237608815,0.209,27.3,194.7,0,,,,,,,2.4122936430805653,14.555342367549452,0.29321073116794333,0.0,,0.6678533212850957,,0.0748,0.0,0.5115
STR-004989,K,0.8588462071783498,0.8221438229877701,4105.016961328071,4.519329222710959,0.16925456778333683,-0.124,25.67,169.15,1,2.887,0.03084,4.1954,0.04702100018365641,0.0717,88.614,0.2904,856.3357375446867,,273.0,124.206,92.45840290593623,764.2,5.0626,1.6478,4.5375
STR-003601,G,1.1705138287942958,0.8701153963407569,5752.078432775331,4.140876770316264,1.4069149537624335,-0.1,43.79,203.85,1,8.122,0.06115,14.9209,0.10979631342978165,0.2476,87.024,1.0526,4080.7511797620577,0.70014278828728,79.0,83.688,157.0049398111339,784.0,20.0184,2.7676,5.0626
STR-004332,G,0.9385100236566224,0.9190539012768755,5517.750178664793,4.438446589778882,0.781020508669172,0.027,42.55,188.53,1,5.025,0.04942,66.2113,0.28799707595367313,0.0846,88.018,2.4977,2416.9055523166344,0.0,17.0,51.405,47.775530208154535,433.5,12.8197,4.2078,3.8872
STR-011813,F,1.468289646620945,1.5104595665932095,6891.960891696114,4.329509688558887,3.8946896982454264,0.191,40.21,215.8,0,,,,,,,1.444256481604285,15.313903978044367,0.08863381336912089,0.0,,1.11825675615616,,0.071,0.0,0.7506
STR-000944,G,0.956133124000815,0.9245244908873687,5595.363031878378,4.441249236109535,0.8444075511982128,-0.092,25.64,214.16,1,1.244,0.01196,13.5274,0.11583279277996548,0.0989,88.48,0.6445,129.6172986055292,3.315541444205831,56.0,86.605,4.463842397332446,729.4,0.6052,2.676,1.6982
STR-007414,G,1.2178659822599656,1.1806270982214973,5272.893124751022,4.261011116104196,1.0528724951552197,-0.298,39.66,196.12,0,,,,,,,2.876248177803375,5.676541906360162,0.30253952961492103,0.0,,0.2150681228536721,,0.0289,0.0,0.1948
STR-001153,K,0.5903463130199081,0.6505603690687394,4525.462325623375,4.820653989971855,0.1346004569845516,0.6,17.67,220.11,1,1.499,0.02234,11.3327,0.08773977902539272,0.057,87.823,1.1357,490.0996110476034,0.0,54.0,82.064,17.72050664593501,549.3,2.2266,2.5123,2.9296
STR-011327,F,1.491711729473716,1.1431745305614636,6433.721681867108,4.200712287298954,3.608372617426822,-0.236,14.88,273.7,0,,,,,,,2.0744753070344712,13.435911663235242,0.6804898934529094,0.0,,2.036259155122364,,0.0491,0.0,1.1106
STR-001450,G,0.8572610384499494,0.980946172964803,5558.149855102598,4.587255546646778,0.61283615711374,0.09,45.09,197.57,1,8.913,0.09621,11.5732,0.1003542620465299,0.4648,85.621,1.9153,9650.729119599448,0.0,121.0,93.104,505.7341272657324,671.2,48.8471,2.5316,6.228
STR-011029,A,1.771303140408971,2.946082360078585,8410.863203531142,4.520225858583019,13.540907669665128,0.356,30.33,256.19,0,,,,,,,1.938064433945047,35.56039549528943,0.7391075765646833,0.0,,0.9573154542044944,,0.1388,0.0,0.6716
STR-008872,K,0.8033926114333161,0.6477951213950053,4386.885921342922,4.427143899725157,0.19347329516535383,-0.122,19.38,198.04,0,,,,,,,2.510402907721849,51.225565317399194,0.5061724949431922,0.0,,2.508900556949755,,0.2587,0.0,1.2553
STR-009862,M,0.4573722060932353,0.3364965636496715,3108.0119179615767,4.553455237946783,0.01754130006292892,0.392,28.98,176.31,0,,,,,,,1.503247736106364,3.3777810714090037,0.3273156293689104,0.0,,0.5072547847581615,,0.0192,0.0,0.4103
STR-008847,K,0.8643213671974393,0.7442248932095296,4281.1022142714455,4.543887773362277,0.23916562540507788,-0.199,30.6,189.05,1,6.374,0.06559,19.1349,0.12924549441928085,0.097,88.508,0.8041,4190.142690008226,3.287260052329505,34.0,72.717,125.19933632154176,520.9,22.1642,3.0025,4.8379
STR-002611,B,5.266177299012621,7.648855354410627,23434.458871479183,3.857648389756493,7389.202423655408,-0.022,22.78,568.87,0,,,,,,,2.8034512623136623,14.277415864025803,0.300090403837026,0.0,,1.000901449846316,,0.0251,0.0,0.6936
STR-003583,K,0.9337018770250055,0.7537069059269969,4249.40656126978,4.4063472265017145,0.22522858779249594,0.211,41.63,169.64,1,4.63,0.0479,12.4513,0.09274335182735786,0.0669,88.105,0.7786,2186.966717309955,2.8992470343033254,101.0,84.74,130.9953404319766,561.5,12.8918,2.5991,4.8828
STR-001962,K,0.837149584791614,0.7489631992268934,4565.637025114164,4.424797762799897,0.22894421742102225,-0.192,31.36,232.97,0,,,,,,,2.3293516785578645,3.4987724579131543,0.08442390926986047,0.0,,1.2281095070078687,,0.015,0.0,0.8012
STR-004154,G,1.0661962359683284,1.1667777389134195,5836.793140827112,4.553800047790198,1.1764002382137575,0.123,29.22,203.5,1,1.54,0.01318,50.8357,0.27670187465957213,0.025,85.178,4.745,152.57680501890857,0.0,26.0,60.127,4.096379920723559,527.4,0.7498,3.9481,1.6285
STR-008478,K,0.6893541102824955,0.7024370915141162,4431.940270846155,4.707128811189848,0.18524982851512514,-0.132,5.38,327.15,0,,,,,,,1.1786673650357864,20.327558813223387,,0.0,,0.8062749787207586,,0.0621,0.0,0.5913
STR-000066,F,1.3361954037015795,1.5948812923292404,6746.2272382590745,4.551130974596055,3.3445706273103295,-0.116,24.02,227.46,0,,,,,,,1.825240782239065,4.058521900028599,0.32060612990429016,0.0,,0.7574817185878284,,0.0178,0.0,0.5639
STR-011994,M,0.5043832793116376,0.35485253232029934,3362.3980863158386,4.521979645127275,0.029942854821763298,-0.24,24.67,166.39,0,,,,,,,1.8887219456094129,5.7078746322194185,0.058109011084040554,0.0,,1.1186413403636823,,0.0343,0.0,0.7508
STR-003558,F,1.4042159961817406,1.296148890880397,6613.24737279137,4.2065562809274,3.5170775287146165,-0.408,29.5,252.84,0,,,,,,,2.293656106695252,3.444795207395515,0.65184243234145,0.0,,0.3091967435142019,,0.0136,0.0,0.2694
STR-000386,G,0.8910113864482636,1.2709566557003633,5794.845236815528,4.55286471362687,0.8639557384116073,0.155,18.7,259.1,1,2.216,0.02256,4.3108,0.04958682440203054,0.0286,88.99,0.232,458.5774751492211,2.2131305791513802,229.0,139.129,28.26244064459118,968.4,1.7699,1.6697,3.3763
STR-003487,F,1.470429056039696,1.1410920402539395,6935.3655354328,4.254513511062334,4.030956756138278,-0.228,14.96,262.56,0,,,,,,,1.833729701383908,34.796215628043065,0.08491328597146171,0.0,,2.3564163025558025,,0.1325,0.0,1.2109
STR-011209,G,0.9731977316402719,0.974477474341212,5551.253360581262,4.300984019440796,0.9298685458168646,-0.357,17.47,233.88,0,,,,,,,2.868290295584628,22.842674545867318,0.6641391972071775,0.0,,0.4740911559723198,,0.0977,0.0,0.388
STR-004923,M,0.47378102849415443,0.34435440220547,3345.678315463351,4.602108595777746,0.021596528365376007,-0.477,20.93,162.38,0,,,,,,,1.9730024754853717,15.857992494313239,0.22412776914697438,0.0,,0.09986008259549609,,0.0977,0.0,0.0952
STR-007683,G,1.0664670391971893,0.9008691373645433,5861.233380706185,4.236714630643175,1.045085494765844,-0.089,26.42,206.98,0,,,,,,,2.260254293682629,17.574727019034416,0.9382983489308935,0.0,,2.889357893399732,,0.0849,0.0,1.3582
STR-003597,G,0.9149199147624865,1.0480257028784525,5583.050264596198,4.551386464916321,0.8752204724104116,0.089,19.98,226.25,0,,,,,,,2.777979992767514,1.743536905501685,0.25154812330325926,0.0,,2.1852406112095255,,0.0077,0.0,1.1585
STR-011089,K,0.8172856093814037,0.7311833728710181,3534.608933566176,4.459272130196703,0.09910727841658622,-0.013,42.35,147.18,1,7.821,0.08795,4.0145,0.0453733150081558,0.0017,84.658,1.0976,6833.834713972701,0.0,118.0,121.08,475.73530795520134,705.4,46.4318,1.6123,6.167
STR-005866,K,0.7707605975237544,0.8651645113799502,4771.802853737085,4.683637693848601,0.2671373659057414,0.152,33.76,208.91,1,4.792,0.05805,5.5278,0.05385335867245314,0.0284,86.75,0.9312,3404.3069381611417,1.1883166422576183,170.0,113.74,188.62304906460466,802.7,16.2956,1.8761,5.245
STR-009314,G,0.9453821092147718,1.0373172354387379,6015.618425202728,4.529403548009633,0.9649148273881895,,17.08,233.95,1,8.361,0.08057,7.4377,0.07642339801950769,0.0045,88.253,0.5295,6382.226262779334,3.0549988172261626,74.0,112.346,222.860960421113,840.1,27.2803,2.1327,5.411
STR-005971,G,0.9085962751450156,1.1000230596784788,5838.297457971568,4.713453174349635,0.8472727845350599,-0.139,31.41,202.17,0,,,,,,,2.22558564019004,8.774786538332693,,0.0,,0.5514311873017658,,0.0434,0.0,0.4392
STR-003656,G,0.926675912105435,1.1076630660098759,6169.765263898377,4.389017280915923,1.1463011916958035,-0.043,21.31,217.49,1,0.813,0.00788,52.2481,0.2745821857724526,0.0367,86.109,4.2513,62.12118996170006,0.0,7.0,57.365,0.7296601612816302,534.9,0.2856,3.975,0.5479
STR-000194,G,1.0039207947482547,1.1947134587055024,6124.2653348492595,4.395327235065513,1.3373077120174675,0.508,32.48,205.46,0,,,,,,,2.285865501147392,5.384982352769817,0.19417488957039367,0.0,,0.5579040759484837,,0.0262,0.0,0.4433
STR-004964,G,0.8120562886161001,0.9111032503754104,5713.248229516552,4.508336147850986,0.6681816257006866,0.15,21.47,228.14,0,,,10.662999065986261,,,,0.9193403594058339,933.0511183937399,6.43969727954688,0.0,,7.99448169500755,,4.0898,2.4564,2.1966
STR-003654,A,1.4411554972492087,2.2598155920230285,7649.849761505939,4.362976568350718,6.432328605940903,-0.622,36.7,243.47,0,,,,,,,2.6609506515864796,2.4918852006112475,0.09531921936246827,0.0,,1.6122104277069853,,0.0102,0.0,0.9602
STR-007158,G,1.1809296885065883,0.9921225255852361,5732.448528973181,4.362293316079477,1.3238488754428972,-0.411,19.25,251.17,1,1.883,0.0141,9.9426,0.09187683208598874,0.0014,87.82,0.6032,208.41160400604895,3.8077091950943145,57.0,98.758,6.197999803211239,845.4,0.8298,2.3927,1.9738
STR-011514,K,0.8229173317637996,0.7412021862788072,4419.530479827412,4.4816287960070245,0.23846921450137212,-0.187,39.65,191.73,0,,,,,,,2.966616754067866,30.273427297840446,0.035925429081458356,0.0,,0.22945861254681948,,0.1579,0.0,0.2066
STR-007576,G,1.0013214814528986,0.8693136704948682,5411.8371170531145,4.361657873489261,0.7164155904380496,-0.251,17.69,220.63,0,,,4.967007693364581,,,,1.2641128643382769,2132.6364561877745,7.538354011832569,0.0,,3.0242302053022523,,9.6661,1.7862,1.3923
STR-007121,F,1.2199319606664594,1.1875447399688357,7298.166044088792,4.429688157381612,3.914176400446162,0.106,23.47,279.41,1,4.269,0.03243,3.5977,0.05184173402027257,0.0607,84.913,0.7725,1013.0710612397015,2.2396665358685555,324.0,147.818,66.74622364012173,,3.6258,1.5256,4.2158
STR-004328,F,1.6422852318071313,1.455630115857405,6661.629544328017,4.107800199516453,5.291363521551744,0.284,17.24,259.28,0,,,,,,,2.69388488768309,19.04208852337624,0.26326118089695144,0.0,,0.14748776157031612,,0.0734,0.0,0.1376
STR-008339,K,0.8216904283292673,0.8687400432009382,4349.807453640581,4.509386555432177,0.23439635204281958,-0.507,27.49,185.64,1,11.573,0.12626,9.2287,0.08725625252037832,0.0134,88.414,0.5747,15284.079648462603,3.0553544245182094,58.0,95.622,651.471417470165,618.5,82.3318,2.3252,6.4808
STR-004123,M,0.3728033533664363,0.3026804903023027,3588.773650241908,4.52117460822483,0.023762529152929358,0.313,33.55,159.61,0,,,,,,,1.4741459573757094,38.21337859442216,0.2541382886403648,0.0,,1.9419031211747773,,0.2394,0.0,1.0791
